,Country,EdLevel,YearsCodePro,Employment,Salary,UndergradMajor
64102,23,0,3.0,0,30120.0,6
52635,16,2,2.0,0,64859.0,6
43678,10,3,22.0,0,59454.0,6
27938,35,0,9.0,0,66405.0,6
35426,13,0,2.0,0,12996.0,4
25022,28,3,12.0,0,36672.0,6
14016,15,1,1.0,0,5950.0,6
26746,6,0,8.0,0,64888.0,6
37201,19,0,4.0,0,30780.0,9
62574,14,0,5.0,0,8377.0,9
66850,36,0,6.0,0,80000.0,6
66779,36,1,5.0,0,85000.0,4
64090,14,2,5.0,0,27812.0,6
36929,34,0,2.0,2,6000.0,6
3117,4,1,12.0,0,24912.0,6
17509,20,0,7.0,0,128324.0,5
56030,35,2,18.0,2,84019.0,6
56870,25,0,9.0,2,91128.0,5
59412,35,0,23.0,0,58167.0,6
11232,24,2,2.0,0,5196.0,6
64922,35,0,4.0,0,34900.0,6
38090,31,2,8.0,0,48384.0,6
13753,23,0,5.0,0,11376.0,8
67544,36,1,5.0,0,115000.0,6
6240,35,0,10.0,0,52339.0,6
65034,6,1,9.0,0,4235.0,6
35187,36,0,3.0,1,90000.0,6
12316,36,0,14.0,0,180000.0,6
6207,36,0,8.0,0,108000.0,6
13303,14,0,0.5,0,2856.0,6
7170,4,0,5.0,0,14748.0,6
47997,14,0,9.0,0,48866.0,6
29443,35,1,2.0,0,14050.0,10
23590,27,0,2.0,0,24576.0,6
70943,18,2,2.0,0,32429.0,6
33785,14,2,6.0,0,9670.0,6
37500,11,0,1.0,0,30252.0,6
28853,25,2,2.0,0,12828.0,6
57692,11,2,13.0,0,78912.0,6
24127,4,0,19.0,0,9840.0,10
18312,36,0,1.0,0,80000.0,6
56466,36,0,12.0,0,115000.0,2
350,20,0,1.0,0,38496.0,0
47663,10,2,8.0,0,59454.0,6
39065,35,0,10.0,2,56264.0,6
32991,36,0,4.0,0,81000.0,6
55182,30,2,6.0,0,38915.0,5
36404,35,0,6.0,0,62807.0,6
39649,36,0,33.0,0,153000.0,6
25563,23,0,15.0,0,114575.0,6
20950,20,1,5.0,0,39876.0,6
35268,36,0,0.5,0,57000.0,6
70451,4,0,5.0,0,16488.0,6
19642,11,2,29.0,0,91660.0,6
33332,2,3,8.0,0,68745.0,6
58926,29,0,1.0,0,25752.0,6
46505,6,1,2.0,0,32521.0,6
65030,14,2,11.0,0,18150.0,6
10367,14,0,8.0,0,23788.0,9
57241,14,0,5.0,0,14520.0,5
33690,15,0,2.0,0,59400.0,6
55788,27,1,6.0,0,62424.0,6
3385,32,2,15.0,2,50250.0,6
36701,4,0,4.0,0,14748.0,6
30554,10,2,12.0,0,22915.0,6
31932,1,0,14.0,0,67453.0,6
7959,23,2,6.0,0,17580.0,9
19091,36,1,30.0,2,108000.0,8
64812,6,0,4.0,0,90758.0,6
51942,4,1,4.0,0,10440.0,6
14516,36,0,15.0,2,150000.0,6
70975,6,1,1.0,1,18400.0,9
71039,11,2,6.0,0,74588.0,9
22340,6,0,13.0,0,129775.0,5
30522,15,2,15.0,0,19956.0,6
36303,32,1,4.0,0,66300.0,6
27304,35,2,2.0,0,67386.0,3
18316,36,0,3.0,0,75000.0,6
26973,23,0,2.0,0,9180.0,0
47617,2,2,13.0,1,37764.0,6
28315,23,0,5.0,0,4044.0,6
7777,36,0,4.0,0,80000.0,6
32930,36,1,3.0,0,40000.0,6
56677,11,3,28.0,0,95126.0,6
17205,11,0,13.0,0,100826.0,5
26639,6,1,7.0,0,61071.0,6
39136,7,2,5.0,1,16032.0,6
24662,0,1,11.0,0,24228.0,6
57425,36,0,13.0,0,135000.0,5
46379,36,2,15.0,0,167000.0,6
67636,36,1,39.0,0,115000.0,3
15994,6,1,4.0,2,36648.0,6
37545,17,0,4.0,0,78180.0,0
30286,14,0,10.0,0,110000.0,9
10889,36,0,5.0,0,175000.0,6
58175,14,0,1.0,0,9773.0,6
29150,23,0,4.0,2,12000.0,6
44786,36,0,25.0,0,115000.0,9
7645,30,2,8.0,0,60725.0,9
14116,30,0,4.0,0,43538.0,5
47476,10,2,11.0,0,101649.0,5
9589,25,0,6.0,0,40081.0,6
5285,12,1,20.0,0,32081.0,5
2833,36,0,2.0,0,85000.0,6
60390,23,2,2.0,0,20004.0,6
26756,36,3,11.0,0,135000.0,5
23790,1,0,19.0,0,78336.0,5
46705,36,0,5.0,0,165000.0,5
66862,36,0,1.0,0,75000.0,6
38176,10,2,22.0,0,51559.0,6
62515,20,0,15.0,0,87559.0,5
24624,23,0,6.0,0,6648.0,6
28324,14,2,4.0,0,75564.0,6
65635,36,3,12.0,0,205000.0,3
67245,36,0,3.0,0,80000.0,6
63856,10,2,0.5,1,16860.0,6
9979,20,1,1.0,1,14300.0,6
65657,35,2,21.0,2,101800.0,2
56920,2,3,5.0,0,51888.0,5
18259,14,0,3.0,0,5597.0,6
14549,36,0,35.0,0,200000.0,6
36863,13,0,12.0,0,18624.0,9
19073,8,0,5.0,0,69612.0,6
50341,35,0,13.0,0,96945.0,6
58437,23,2,13.0,0,42804.0,6
53997,14,0,2.0,0,8377.0,6
54362,11,2,5.0,0,71340.0,6
3990,27,0,6.0,0,49152.0,6
40828,36,3,1.0,0,42000.0,4
43333,14,0,6.0,0,19590.0,6
68694,36,2,21.0,0,90000.0,6
54828,17,0,17.0,0,105072.0,6
48784,14,0,2.0,0,2256.0,6
50726,23,0,7.0,2,27816.0,5
60102,6,1,4.0,0,37816.0,6
39307,36,0,5.0,0,93600.0,2
49048,29,0,7.0,0,32028.0,9
14799,35,2,3.0,0,44226.0,6
22449,31,2,5.0,0,92796.0,6
2785,35,1,17.0,0,23553.0,5
43448,9,3,21.0,1,23376.0,6
43539,4,2,6.0,0,55893.0,5
55711,6,0,1.0,0,28128.0,6
43454,7,2,8.0,2,26724.0,6
3880,6,0,9.0,0,114508.0,6
33861,23,0,11.0,2,12924.0,6
37953,28,3,13.0,0,42168.0,9
53228,36,0,13.0,0,166000.0,6
54086,31,0,8.0,0,42960.0,9
15596,36,2,11.0,0,94950.0,3
40522,36,0,5.0,0,85000.0,5
51742,12,0,6.0,2,68496.0,6
11975,28,0,19.0,0,6875.0,6
7746,23,0,20.0,2,60266.0,6
66934,24,0,3.0,0,9732.0,6
54387,14,0,4.0,0,12566.0,6
36713,36,1,18.0,0,120000.0,4
26505,15,0,2.0,0,15672.0,6
68514,16,2,13.0,0,151337.0,6
34932,32,0,5.0,0,84389.0,1
35654,10,2,10.0,0,57287.0,5
10109,35,0,10.0,0,54956.0,6
69325,23,1,10.0,0,9600.0,6
64217,18,1,5.0,0,45401.0,6
25092,36,0,31.0,0,167000.0,6
53111,31,0,4.0,0,42956.0,6
37122,6,0,2.0,0,57254.0,5
5666,36,0,10.0,0,70000.0,6
32940,36,0,5.0,0,84000.0,6
33407,23,0,3.0,0,4224.0,6
3407,10,2,5.0,0,40731.0,6
53109,20,1,21.0,0,75669.0,6
55335,11,0,4.0,0,77831.0,6
64568,23,1,12.0,2,48000.0,6
22880,4,1,22.0,0,26520.0,9
5065,35,0,7.0,0,32712.0,9
58487,14,0,7.0,0,8376.0,9
1548,23,0,18.0,0,15516.0,6
7435,36,1,21.0,0,140000.0,9
57836,31,0,13.0,0,61368.0,6
63288,17,2,7.0,0,36000.0,6
10024,36,0,3.0,0,105000.0,6
11814,23,0,4.0,0,14232.0,6
61030,1,0,33.0,2,152328.0,5
63044,23,1,5.0,0,2136.0,4
29113,36,0,8.0,0,150000.0,6
8418,20,0,8.0,0,59124.0,6
51638,25,0,5.0,0,65304.0,6
67759,23,0,2.0,0,29343.0,6
43481,23,2,14.0,0,57287.0,2
13107,35,2,11.0,0,183186.0,6
41025,23,1,1.0,0,7908.0,6
12467,32,0,5.0,0,95440.0,6
32332,35,1,23.0,0,117763.0,6
68151,15,2,2.0,2,20000.0,6
51024,36,0,5.0,0,106000.0,6
54512,25,0,2.0,1,21264.0,6
13731,27,0,9.0,0,41244.0,6
38672,14,0,5.0,2,35000.0,10
63749,32,1,10.0,2,7600.0,6
45528,36,0,13.0,0,147000.0,6
23147,14,3,9.0,0,51424.0,6
3127,23,2,12.0,2,48120.0,6
42462,23,0,5.0,0,22872.0,6
41269,21,3,2.0,0,62073.0,3
58535,6,2,11.0,0,49160.0,6
46562,1,2,10.0,0,44762.0,9
16535,35,0,2.0,0,37749.0,6
28948,24,0,5.0,0,8664.0,6
43730,36,0,9.0,0,90000.0,6
45772,35,0,10.0,0,142185.0,10
65242,35,0,2.0,0,27791.0,6
28552,10,2,5.0,0,50413.0,6
49476,7,2,4.0,0,38448.0,3
57042,23,0,11.0,0,27240.0,9
48773,26,0,1.0,0,14856.0,6
54800,29,2,8.0,0,52044.0,6
6743,36,1,20.0,2,110000.0,2
11267,2,3,13.0,0,91087.0,6
28481,14,0,6.0,0,75564.0,6
5495,35,3,12.0,0,94210.0,2
58031,14,0,3.0,0,6696.0,6
13890,36,1,0.5,0,62000.0,6
11826,34,0,11.0,2,16128.0,6
69371,1,1,21.0,0,90193.0,5
8177,23,0,10.0,0,56316.0,9
11620,36,0,4.0,0,105000.0,6
7857,23,2,15.0,0,115236.0,6
20805,14,0,4.0,0,8400.0,5
35371,8,0,10.0,0,75504.0,6
8609,7,0,12.0,2,26728.0,6
8061,36,2,4.0,0,132000.0,6
36018,35,0,8.0,0,39254.0,9
28716,18,2,20.0,0,35748.0,6
52709,1,0,14.0,0,93533.0,6
33477,36,0,26.0,0,70000.0,9
65185,30,0,21.0,2,54480.0,6
42982,20,0,5.0,0,54996.0,6
2042,36,2,8.0,0,93000.0,6
6130,35,2,5.0,0,117763.0,5
50654,11,0,0.5,0,37834.0,4
33085,4,0,7.0,0,28416.0,6
14457,31,2,8.0,0,80856.0,5
13419,36,2,14.0,0,140000.0,6
29661,36,1,4.0,0,190000.0,2
22990,14,1,10.0,0,30784.0,5
45641,23,1,13.0,0,38916.0,3
31169,36,0,6.0,0,120000.0,6
47761,14,1,1.0,0,2016.0,6
57190,8,3,6.0,0,86844.0,3
6523,6,0,7.0,0,81682.0,6
38507,36,0,25.0,0,150000.0,6
14953,14,0,6.0,0,25187.0,9
5470,11,3,7.0,0,43992.0,6
66687,28,2,7.0,0,30192.0,6
24014,30,0,4.0,0,34372.0,6
36931,21,2,12.0,0,62050.0,6
13180,23,0,7.0,0,57744.0,6
27926,11,1,22.0,0,91660.0,6
6378,36,2,21.0,0,145000.0,6
56523,4,1,0.5,0,5496.0,3
19867,6,0,13.0,0,137409.0,6
36307,8,0,20.0,0,117086.0,6
38285,35,1,6.0,2,30095.0,0
51588,11,2,13.0,0,89721.0,6
35362,36,2,16.0,0,195000.0,9
7367,4,0,7.0,0,9840.0,6
31213,23,2,6.0,0,12000.0,6
35208,14,0,0.5,2,4730.0,6
39422,23,0,2.0,0,7164.0,6
14266,36,2,12.0,0,135000.0,6
62501,23,1,2.0,0,6780.0,8
15867,6,0,11.0,0,129775.0,6
50577,10,2,10.0,0,60535.0,5
21411,14,0,7.0,0,10416.0,6
16198,25,1,1.0,0,12372.0,3
27445,14,2,2.0,0,2520.0,6
26183,25,2,3.0,0,19884.0,6
29777,23,2,31.0,0,17160.0,10
7194,23,0,3.0,0,10836.0,6
65439,18,2,22.0,0,35676.0,6
42863,30,0,1.0,0,24061.0,6
64341,35,2,17.0,0,56874.0,10
54205,5,2,15.0,0,53040.0,6
66947,18,0,2.0,0,28536.0,6
17929,10,3,5.0,0,42393.0,10
19156,29,0,38.0,0,99072.0,6
36160,36,0,12.0,0,140000.0,6
65171,14,2,4.0,0,13962.0,6
50251,23,2,9.0,0,64859.0,6
60186,26,3,10.0,1,45396.0,5
50901,36,0,3.0,0,85000.0,6
49570,25,2,6.0,0,39180.0,5
67280,14,0,2.0,0,6702.0,5
50071,23,2,14.0,0,92184.0,6
42907,36,1,0.5,0,35000.0,3
47374,8,0,2.0,0,55572.0,1
59643,10,2,1.0,1,9084.0,9
58655,36,0,3.0,0,100000.0,5
19790,27,0,3.0,0,16488.0,6
21120,36,0,33.0,0,125000.0,5
37661,19,1,10.0,2,12564.0,6
8720,13,1,4.0,0,29268.0,6
58123,1,0,5.0,0,50107.0,9
17106,23,1,3.0,0,25000.0,4
59305,10,1,7.0,2,46704.0,6
51012,6,0,9.0,0,64287.0,6
19159,25,0,2.0,0,28860.0,5
69118,23,1,2.0,0,12912.0,9
49355,13,0,7.0,0,14436.0,6
7837,36,2,8.0,0,130000.0,3
65220,1,0,15.0,0,83512.0,6
53144,25,1,15.0,2,30372.0,6
38885,14,0,4.0,0,4198.0,6
52611,19,0,3.0,0,9696.0,6
12716,36,1,8.0,2,2400.0,6
24099,3,1,5.0,0,38016.0,6
51962,23,1,6.0,0,60000.0,6
8949,35,2,20.0,2,235525.0,5
21876,30,1,2.0,0,24061.0,10
31556,25,0,1.0,0,19236.0,6
26128,10,0,5.0,0,142992.0,10
46098,36,0,0.5,0,100000.0,2
31331,36,1,5.0,0,140000.0,6
62013,35,0,8.0,0,81433.0,5
11182,36,0,0.5,0,72000.0,5
25616,23,2,15.0,0,30252.0,6
15123,11,2,10.0,0,45830.0,4
41662,36,0,15.0,0,93000.0,9
22738,36,0,2.0,0,75000.0,9
62785,29,0,5.0,0,29355.0,6
10748,36,0,8.0,0,74000.0,9
69647,23,2,6.0,0,79587.0,5
70344,35,2,5.0,0,103408.0,4
22486,36,2,13.0,0,130000.0,6
24502,35,0,2.0,0,41217.0,6
27307,32,2,2.0,0,49267.0,6
14390,15,2,4.0,0,1284.0,10
44354,36,0,40.0,0,200000.0,6
49703,25,1,8.0,2,30375.0,10
19881,18,2,3.0,0,40101.0,6
17794,36,2,8.0,0,125000.0,6
47340,23,1,2.0,1,24863.0,6
65734,6,0,21.0,0,113447.0,6
1407,35,0,5.0,0,39254.0,0
28690,24,0,4.0,0,6072.0,6
41115,36,0,7.0,0,85000.0,6
33461,36,0,7.0,0,110000.0,6
10725,28,0,1.0,0,25668.0,9
21395,36,3,22.0,0,170000.0,2
3443,1,0,14.0,0,137082.0,9
43226,23,0,3.0,0,6468.0,9
4025,23,0,3.0,0,17796.0,5
13382,36,0,2.0,0,57000.0,10
54144,36,1,10.0,0,153000.0,6
16645,35,2,3.0,0,60648.0,6
55390,14,0,3.0,0,10471.0,9
3626,10,2,3.0,0,21769.0,9
39132,11,2,10.0,0,114575.0,6
49597,22,0,5.0,0,39921.0,9
37879,23,2,10.0,0,43009.0,6
65184,28,3,10.0,0,22644.0,6
64817,36,2,9.0,0,250000.0,6
10386,11,0,5.0,1,27492.0,6
30270,36,1,13.0,0,140000.0,6
68736,23,1,10.0,2,13212.0,5
19751,2,2,19.0,0,63240.0,5
3516,24,0,11.0,2,7200.0,0
43827,36,2,13.0,0,175000.0,6
35294,36,0,2.0,0,90000.0,2
52797,19,3,6.0,0,5172.0,6
15032,14,0,6.0,0,18191.0,6
67850,36,0,3.0,0,77000.0,6
45124,33,2,13.0,0,29580.0,6
1168,23,2,10.0,0,21996.0,6
24660,1,0,9.0,0,94289.0,9
58560,11,1,14.0,2,135100.0,3
63879,4,0,3.0,0,19242.0,6
23956,4,2,5.0,0,15732.0,6
19122,36,2,35.0,0,67000.0,6
34235,36,1,15.0,0,93000.0,6
44921,36,0,5.0,0,87550.0,6
29992,14,0,9.0,0,18191.0,5
4137,36,2,6.0,0,150000.0,3
19423,36,0,2.0,0,70500.0,6
4150,23,2,11.0,0,34368.0,5
39236,23,0,11.0,0,71236.0,6
57889,19,0,5.0,2,19392.0,6
62580,35,0,5.0,0,37485.0,6
15366,31,2,10.0,0,56337.0,6
33132,14,0,1.0,0,19590.0,6
33635,36,0,13.0,0,95000.0,6
27043,36,0,4.0,0,92000.0,10
53309,36,2,5.0,0,100000.0,5
55501,11,2,6.0,0,45396.0,6
57388,11,2,15.0,0,75669.0,9
68530,20,0,7.0,0,54480.0,6
37196,1,0,4.0,0,72204.0,9
69999,23,3,10.0,2,81074.0,3
15504,10,0,20.0,0,44111.0,6
59342,11,1,6.0,0,88640.0,2
49316,20,0,7.0,0,102693.0,6
47631,18,2,13.0,0,41077.0,6
55963,29,1,5.0,0,16812.0,5
43158,29,0,4.0,0,35124.0,6
61646,36,0,7.0,0,77000.0,6
44115,6,0,7.0,0,65799.0,6
44980,36,0,7.0,0,105000.0,9
3317,23,1,2.0,0,5940.0,10
40633,35,1,7.0,0,51030.0,2
64926,36,1,5.0,0,84000.0,6
12126,30,3,24.0,2,20628.0,6
39619,23,2,10.0,0,53520.0,6
17718,11,2,12.0,0,82488.0,6
25163,35,0,25.0,0,58881.0,5
38523,23,0,2.0,0,6792.0,6
58097,11,2,10.0,2,45396.0,6
60408,36,1,23.0,2,200000.0,10
6997,23,1,2.0,0,12924.0,6
15728,25,2,7.0,0,36876.0,6
706,2,1,11.0,0,97389.0,9
3491,36,0,3.0,0,110000.0,9
15339,31,0,0.5,0,35796.0,10
46015,35,0,3.0,0,124089.0,6
15823,36,0,4.0,0,165000.0,6
67977,23,0,5.0,0,15540.0,6
60782,23,0,3.0,0,41919.0,6
35919,14,2,10.0,0,27986.0,5
39385,6,0,7.0,0,61071.0,6
31099,23,0,7.0,0,46976.0,6
60654,8,3,7.0,0,81624.0,6
41950,36,0,6.0,0,110000.0,6
2429,8,1,28.0,0,108648.0,0
37335,27,0,3.0,0,26028.0,6
18646,23,0,2.0,0,3696.0,6
835,36,0,11.0,0,115000.0,5
25494,36,1,15.0,0,140000.0,8
22821,8,2,5.0,0,82860.0,6
40870,36,0,10.0,0,100000.0,2
21673,34,0,10.0,0,54000.0,6
28333,10,2,3.0,0,45830.0,6
4951,23,0,6.0,0,35748.0,9
57104,35,0,8.0,2,208000.0,6
19177,22,0,3.0,0,74652.0,6
11332,8,0,5.0,0,88390.0,10
40563,1,0,30.0,0,94289.0,9
27675,28,0,0.5,0,18336.0,0
56574,36,2,20.0,0,120000.0,6
34765,30,2,9.0,0,41247.0,6
8417,5,1,8.0,0,84000.0,6
5629,23,0,15.0,0,15636.0,6
42292,35,0,0.5,0,58881.0,2
3681,36,0,9.0,0,134000.0,6
19403,25,2,7.0,0,16032.0,6
29475,36,0,11.0,0,180000.0,0
15198,35,0,1.0,0,35329.0,6
66974,18,2,4.0,0,24000.0,6
37045,23,0,3.0,0,19274.0,6
55044,14,0,2.0,0,11588.0,5
18830,35,0,16.0,0,143932.0,6
46762,14,2,8.0,0,16056.0,10
11831,35,2,10.0,0,85051.0,6
28742,32,2,19.0,2,190880.0,6
42025,25,1,2.0,0,32064.0,3
2637,36,0,8.0,2,80000.0,5
57913,36,0,15.0,0,120000.0,6
66119,24,2,14.0,2,3888.0,6
48353,15,1,3.0,0,26125.0,6
877,29,1,1.0,2,9012.0,1
27105,23,0,6.0,0,38548.0,6
27959,6,1,3.0,0,34734.0,6
4379,19,0,4.0,0,20100.0,6
11957,35,1,0.5,0,19627.0,10
19187,20,0,6.0,0,41244.0,6
10763,36,2,17.0,0,145500.0,6
26331,24,2,9.0,0,14304.0,6
55648,32,1,5.0,0,75322.0,6
20836,10,0,5.0,0,33227.0,6
32152,2,2,8.0,0,51559.0,6
13161,35,2,3.0,0,43180.0,5
56116,36,3,18.0,0,180000.0,6
31390,36,2,10.0,0,85000.0,9
33757,2,2,3.0,0,46517.0,0
56463,4,3,35.0,0,35736.0,6
35450,6,1,10.0,0,54964.0,6
53910,36,1,3.0,0,49000.0,6
51660,15,2,16.0,2,2850.0,5
42470,11,1,7.0,0,51564.0,6
20698,33,0,2.0,0,9216.0,3
39148,0,0,4.0,0,48444.0,9
61465,36,0,3.0,0,73000.0,3
27200,32,3,8.0,0,110509.0,3
60101,8,0,4.0,0,83364.0,6
51028,35,0,2.0,0,58167.0,2
48867,33,2,8.0,0,29580.0,6
8446,35,0,2.0,0,52339.0,3
66731,23,2,10.0,0,45396.0,6
29087,10,3,5.0,0,27492.0,3
55934,26,1,3.0,0,15960.0,6
17143,23,2,9.0,0,6024.0,6
54633,23,2,3.0,0,141240.0,5
654,20,1,13.0,0,64162.0,8
5812,0,3,8.0,0,22608.0,6
21672,1,0,8.0,0,94289.0,6
2892,36,0,18.0,0,135000.0,6
5636,36,2,20.0,0,115000.0,6
43790,36,2,13.0,0,115000.0,6
59935,36,1,10.0,0,120000.0,6
24904,23,2,12.0,0,3432.0,9
13515,10,0,3.0,2,82488.0,6
52311,35,2,1.0,0,72385.0,6
45337,36,2,1.0,0,80000.0,4
37860,25,2,4.0,0,23088.0,6
13569,11,2,2.0,0,38220.0,6
11211,18,2,14.0,0,59579.0,6
11221,5,0,7.0,0,30192.0,5
47588,35,0,4.0,0,45241.0,9
10828,31,2,20.0,0,53028.0,6
4763,14,0,2.0,0,5877.0,6
27594,26,2,4.0,0,21996.0,6
60289,36,2,0.5,0,75000.0,6
3659,23,0,17.0,0,53520.0,6
3326,23,2,5.0,0,48912.0,6
9465,36,2,13.0,0,170000.0,6
47801,30,3,5.0,0,23088.0,6
60282,36,1,1.0,1,26000.0,6
54530,2,2,18.0,0,46044.0,9
59164,17,0,3.0,0,98063.0,5
25938,14,2,4.0,0,8116.0,6
27829,28,2,7.0,0,18336.0,5
49156,15,2,6.0,1,31356.0,6
30225,36,2,12.0,0,65000.0,6
34695,8,2,18.0,0,122764.0,6
46900,19,0,7.0,0,26496.0,6
33313,25,2,6.0,0,35268.0,6
46330,19,0,12.0,0,38784.0,6
21341,14,2,7.0,0,17491.0,6
11154,3,2,0.5,0,38496.0,6
27689,23,1,4.0,0,43992.0,2
69726,23,2,10.0,0,25944.0,6
52409,23,0,8.0,0,18600.0,6
41136,36,2,20.0,0,120000.0,6
24918,11,0,45.0,2,57287.0,6
31625,35,0,10.0,0,70658.0,6
16692,36,0,1.0,0,93000.0,6
32427,36,1,19.0,0,110000.0,6
50717,36,1,10.0,0,150000.0,9
6727,36,1,9.0,0,170000.0,6
51287,36,0,10.0,0,100000.0,4
40701,35,0,10.0,2,78508.0,5
70163,31,0,25.0,0,61368.0,6
63221,23,0,0.5,2,5208.0,10
23548,14,0,7.0,0,20989.0,6
29553,19,3,2.0,0,9420.0,9
53026,36,2,13.0,0,136512.0,6
57939,36,0,0.5,0,89000.0,6
23777,36,2,5.0,2,90000.0,6
51428,9,0,30.0,2,5405.0,2
31406,28,2,10.0,0,34836.0,3
68733,33,0,18.0,0,29580.0,5
13543,6,1,5.0,0,40100.0,5
8646,6,2,6.0,0,57254.0,0
41302,13,2,2.0,0,25980.0,5
41139,18,2,18.0,1,57287.0,6
19222,5,0,5.0,0,21240.0,5
37706,11,2,11.0,0,85931.0,6
24600,36,0,2.0,0,79000.0,6
46825,36,0,4.0,0,180000.0,6
14249,23,1,1.0,0,10344.0,10
40115,9,1,12.0,0,68748.0,6
17400,36,0,1.0,0,50000.0,6
54857,35,0,2.0,0,64630.0,6
51482,18,0,10.0,0,39996.0,6
42281,35,0,7.0,0,45797.0,9
55087,25,2,1.0,0,12756.0,2
39263,7,0,3.0,1,12300.0,6
755,23,3,14.0,0,28248.0,3
2779,23,0,2.0,0,7644.0,6
24503,20,2,6.0,0,131761.0,6
46097,36,2,16.0,0,100000.0,9
48570,35,0,16.0,0,77556.0,6
58144,26,2,37.0,2,12972.0,5
34775,36,0,4.0,0,96000.0,6
30077,5,0,0.5,0,11232.0,10
38968,36,0,3.0,1,24000.0,3
16453,4,0,2.0,0,9840.0,6
21751,23,1,0.5,0,21196.0,6
63753,36,0,3.0,0,210000.0,2
70540,36,0,7.0,0,103000.0,6
8433,19,0,11.0,0,8796.0,6
62514,14,0,14.0,2,120000.0,5
40325,36,3,6.0,0,70000.0,6
41337,23,1,11.0,0,46752.0,6
42429,36,0,1.0,0,67000.0,10
15734,16,0,10.0,0,83640.0,6
38729,36,1,1.0,1,55000.0,6
30251,4,2,3.0,0,27319.0,5
7868,31,1,7.0,0,49704.0,6
1269,23,0,6.0,0,35743.0,6
46501,36,1,25.0,0,115000.0,6
13440,14,1,10.0,0,10080.0,6
31624,23,2,5.0,0,160741.0,6
30935,36,0,5.0,0,70000.0,6
11283,36,0,6.0,0,90640.0,6
27302,36,0,4.0,0,87500.0,6
18667,36,0,10.0,0,115000.0,4
20116,25,0,1.0,0,15072.0,6
9045,33,1,5.0,1,1500.0,10
63217,36,2,10.0,0,165000.0,5
13749,36,1,17.0,0,90000.0,6
58095,31,2,8.0,0,79776.0,6
54797,11,1,6.0,0,73507.0,6
71007,11,2,2.0,0,59454.0,6
23004,36,1,35.0,2,150000.0,6
23331,15,2,3.0,0,1080.0,6
9327,23,2,2.0,0,12636.0,6
29140,10,2,1.0,0,46976.0,5
1674,34,2,7.0,0,31164.0,6
16121,23,3,5.0,0,16764.0,9
2567,14,2,6.0,0,20988.0,6
39752,4,0,10.0,0,29508.0,6
39563,36,1,11.0,0,105000.0,10
64952,8,0,37.0,0,121572.0,5
67652,36,1,2.0,0,75000.0,7
33541,25,2,12.0,0,70548.0,6
50017,4,2,3.0,0,14436.0,6
8521,11,1,3.0,0,56829.0,6
21584,36,0,2.0,0,80000.0,6
2244,14,0,1.0,0,2520.0,6
60241,18,0,2.0,0,28536.0,5
3203,14,0,6.0,0,41976.0,6
40056,14,2,6.0,0,6888.0,9
28885,23,0,2.0,0,20796.0,6
30825,36,0,5.0,0,125000.0,2
20224,23,0,3.0,0,21348.0,6
882,1,0,12.0,0,61650.0,6
43965,11,0,22.0,0,64859.0,6
1936,6,0,4.0,0,51910.0,3
45689,36,0,13.0,2,140000.0,6
3240,19,0,3.0,0,26388.0,6
10358,33,3,4.0,0,9096.0,5
363,36,2,3.0,0,80000.0,9
66595,16,3,12.0,0,113503.0,6
24054,36,0,4.0,0,79000.0,6
8738,35,1,19.0,0,123651.0,5
19324,28,2,2.0,0,18336.0,3
34409,28,1,6.0,1,8244.0,6
58232,14,0,1.0,0,3490.0,6
46233,6,1,16.0,0,69581.0,9
64016,23,2,9.0,0,12324.0,6
22469,36,1,3.0,0,70000.0,0
63580,14,2,3.0,0,8376.0,6
58754,23,0,10.0,2,75540.0,5
36110,36,2,11.0,0,117031.0,6
36132,36,2,3.0,1,14400.0,6
534,19,0,4.0,0,18852.0,6
12665,34,2,2.0,0,16884.0,9
34178,36,0,10.0,0,150000.0,6
49294,7,0,5.0,0,52968.0,6
57786,18,2,7.0,0,49725.0,6
60038,36,0,3.0,0,79365.0,6
17199,26,1,10.0,1,98150.0,6
22884,28,3,4.0,0,11004.0,5
34565,14,2,7.0,0,27986.0,6
45178,2,2,6.0,0,50806.0,6
20659,31,1,3.0,0,47064.0,6
3089,6,2,5.0,0,91606.0,6
44387,36,0,10.0,0,135000.0,6
1996,34,1,10.0,0,34620.0,3
32355,32,2,10.0,0,130602.0,0
7489,36,2,2.0,0,79000.0,0
67769,23,3,5.0,0,37770.0,6
1299,10,2,3.0,0,46976.0,10
31315,36,0,1.0,0,60000.0,6
39041,36,2,5.0,0,140000.0,6
5499,36,2,36.0,0,130000.0,6
6447,24,0,0.5,1,8667.0,6
47894,14,0,4.0,0,11365.0,5
68339,10,2,15.0,0,37834.0,6
58446,36,0,0.5,0,70000.0,2
42919,35,2,8.0,0,104678.0,6
64148,10,1,5.0,0,32429.0,6
26905,18,2,6.0,0,51559.0,6
60139,23,0,5.0,0,10560.0,6
43617,36,0,32.0,0,105000.0,6
35709,0,0,3.0,0,15504.0,10
26327,11,2,10.0,0,87077.0,6
20045,32,2,18.0,0,100463.0,5
15116,11,0,3.0,0,51559.0,6
21209,36,0,3.0,2,60000.0,5
25739,31,0,18.0,2,220950.0,9
11549,14,2,1.0,0,2688.0,6
49549,11,1,14.0,0,80684.0,6
51658,11,2,6.0,0,64859.0,6
28412,11,0,19.0,0,109419.0,5
65603,6,0,2.0,0,72606.0,6
52344,27,1,18.0,0,84132.0,5
53785,36,0,2.0,0,131500.0,6
