Country,EdLevel,YearsCodePro,Employment,Salary,UndergradMajor
25,2,8.0,0,69864.0,6
10,2,7.0,0,51347.0,6
10,2,4.0,2,34591.0,6
23,2,15.0,0,50592.0,6
10,2,4.0,0,35136.0,6
35,0,15.0,0,72385.0,4
35,0,20.0,0,161574.0,6
34,0,4.0,0,34260.0,6
35,0,5.0,0,58167.0,6
11,2,1.0,0,54049.0,6
23,0,17.0,2,31600.0,6
35,1,41.0,0,77556.0,6
27,2,3.0,0,59676.0,5
27,0,9.0,0,56902.0,6
35,0,25.0,0,64630.0,6
18,1,16.0,0,37294.0,6
35,0,33.0,0,90482.0,5
20,2,6.0,0,73507.0,6
10,0,6.0,0,54049.0,5
26,0,2.0,0,15564.0,6
13,1,7.0,0,23088.0,6
11,1,12.0,0,38916.0,6
10,2,3.0,0,43239.0,9
11,0,5.0,0,47563.0,6
11,2,7.0,0,42804.0,3
35,0,13.0,0,64630.0,6
32,3,3.0,0,121979.0,2
16,1,10.0,2,129718.0,9
13,0,5.0,0,32071.0,6
35,2,32.0,2,52996.0,6
32,2,6.0,0,117913.0,6
12,1,20.0,0,45396.0,5
22,0,8.0,0,71211.0,6
1,0,7.0,0,80172.0,6
33,0,4.0,0,25644.0,6
32,1,3.0,0,89451.0,6
14,0,5.0,0,3348.0,6
13,0,2.0,0,21168.0,6
11,2,14.0,2,108098.0,6
11,2,2.0,0,63778.0,6
21,2,16.0,0,76029.0,6
35,0,23.0,0,67215.0,5
23,1,1.0,0,14556.0,6
30,2,10.0,0,46482.0,6
35,0,5.0,0,38778.0,10
35,0,15.0,0,77556.0,3
32,3,5.0,1,125028.0,3
35,0,21.0,0,93713.0,6
35,2,3.0,0,116333.0,6
12,2,22.0,0,41077.0,6
31,3,5.0,0,42960.0,6
8,1,15.0,0,86844.0,6
18,0,14.0,0,54049.0,6
31,2,16.0,0,63411.0,3
10,2,6.0,0,35028.0,5
10,2,25.0,0,44100.0,6
31,2,9.0,0,55224.0,6
35,0,5.0,0,47826.0,6
25,0,5.0,0,45564.0,6
18,2,5.0,0,48644.0,6
11,0,20.0,0,54480.0,9
18,2,12.0,0,39996.0,6
5,2,15.0,0,45756.0,5
31,0,13.0,0,79776.0,6
34,2,5.0,2,80000.0,6
14,2,3.0,0,5028.0,6
22,3,11.0,0,80814.0,3
35,2,5.0,0,64630.0,6
10,3,8.0,0,35672.0,3
35,0,7.0,0,74324.0,9
28,2,2.0,0,23028.0,6
35,0,4.0,0,47826.0,6
11,0,37.0,0,70264.0,5
35,2,7.0,0,71093.0,6
11,2,10.0,0,70264.0,5
35,3,32.0,0,86004.0,3
35,0,8.0,2,99530.0,6
11,0,9.0,0,64859.0,6
35,0,5.0,0,54289.0,6
13,2,17.0,0,38484.0,9
31,2,22.0,0,98184.0,6
11,2,11.0,0,64859.0,3
9,2,15.0,0,81074.0,5
25,0,1.0,0,17316.0,6
32,0,3.0,0,86402.0,6
20,0,6.0,0,72426.0,5
28,0,9.0,0,28308.0,6
11,2,5.0,0,45401.0,6
31,0,7.0,0,49092.0,6
25,2,10.0,2,75936.0,6
35,1,2.0,0,27144.0,6
35,0,7.0,0,90482.0,6
28,0,3.0,0,27744.0,4
35,0,5.0,0,51704.0,6
35,0,7.0,0,84019.0,3
28,1,15.0,0,33972.0,6
31,0,9.0,0,52164.0,9
2,0,17.0,0,49944.0,6
11,1,4.0,0,44320.0,6
35,0,4.0,0,67215.0,6
24,0,10.0,2,24000.0,6
10,0,10.0,2,43239.0,10
31,0,0.5,0,38904.0,6
27,0,2.0,0,27144.0,6
35,2,17.0,0,56874.0,10
14,0,2.0,0,7930.0,6
18,0,14.0,2,41508.0,6
36,2,3.0,0,120000.0,6
35,0,16.0,0,65922.0,3
25,2,17.0,0,45564.0,6
35,0,3.0,0,45241.0,6
30,0,10.0,0,42158.0,6
20,1,2.0,0,36753.0,7
35,1,3.0,0,18743.0,6
23,1,16.0,2,15000.0,6
35,0,8.0,0,116333.0,6
10,3,4.0,0,73507.0,6
20,0,4.0,0,46704.0,6
2,1,2.0,0,38916.0,6
12,0,4.0,0,18156.0,6
7,0,3.0,1,5712.0,6
11,1,13.0,0,75669.0,2
25,2,5.0,2,60744.0,5
22,2,3.0,0,97753.0,6
10,0,7.0,0,64859.0,6
35,0,4.0,0,68507.0,6
22,2,2.0,0,62040.0,6
14,0,0.5,0,12900.0,6
14,0,1.0,0,5585.0,6
23,0,11.0,0,27696.0,6
31,0,7.0,0,52776.0,6
14,2,6.0,0,5028.0,3
15,0,4.0,0,57000.0,6
35,0,21.0,0,62045.0,6
11,2,4.0,0,64859.0,6
20,0,6.0,0,58368.0,6
23,0,7.0,0,18264.0,6
5,0,6.0,0,30504.0,6
11,0,8.0,0,87559.0,6
11,2,27.0,0,54049.0,6
36,0,3.0,0,95000.0,6
36,2,13.0,0,158000.0,6
35,2,9.0,0,71093.0,6
35,0,2.0,0,38778.0,6
35,0,10.0,1,40070.0,6
27,2,4.0,0,24420.0,6
3,2,7.0,0,35028.0,3
23,0,7.0,0,18384.0,6
22,2,14.0,2,151054.0,6
31,0,6.0,0,104322.0,6
25,2,21.0,2,36444.0,6
32,3,32.0,1,91488.0,3
14,2,4.0,0,1848.0,6
36,2,5.0,0,130000.0,2
23,2,23.0,2,87081.0,6
10,2,5.0,0,55776.0,6
14,0,5.0,0,13404.0,6
31,2,3.0,0,6137.0,6
30,1,5.0,2,64850.0,6
23,0,12.0,0,7392.0,6
11,2,19.0,0,58373.0,6
10,2,4.0,0,42804.0,5
8,0,5.0,0,74826.0,6
35,2,18.0,0,67215.0,5
30,0,16.0,0,25944.0,6
25,1,1.0,0,16704.0,8
2,0,19.0,0,48644.0,6
11,2,11.0,0,75669.0,6
31,1,11.0,2,53508.0,6
31,1,3.0,0,42960.0,10
8,0,35.0,2,43419.0,3
7,2,16.0,0,51960.0,3
35,2,4.0,0,81433.0,6
15,2,7.0,0,25656.0,6
23,2,5.0,0,15852.0,6
35,0,9.0,0,51704.0,6
16,2,11.0,0,64859.0,9
0,0,14.0,0,8760.0,5
23,2,10.0,0,16548.0,9
25,0,1.0,1,12144.0,6
20,2,4.0,0,70264.0,5
18,3,5.0,0,32424.0,6
27,0,3.0,0,21708.0,6
25,0,1.0,1,26724.0,6
18,1,10.0,0,34591.0,6
0,1,9.0,0,89532.0,9
23,2,9.0,2,72000.0,3
25,0,15.0,0,42528.0,6
2,0,2.0,1,9084.0,4
22,2,13.0,0,89553.0,6
36,0,2.0,0,75000.0,2
36,0,12.0,0,140400.0,6
31,2,5.0,0,48480.0,6
6,0,2.0,1,21780.0,6
29,2,7.0,0,45367.0,5
14,0,4.0,0,16752.0,6
14,2,4.0,0,15084.0,6
27,1,12.0,2,45396.0,6
3,0,1.0,0,40212.0,6
4,2,7.0,0,14660.0,10
4,1,20.0,0,38942.0,9
4,0,20.0,0,15120.0,6
35,0,0.5,0,36193.0,7
35,1,1.0,0,33607.0,6
36,2,4.0,0,105000.0,4
28,2,10.0,0,100000.0,6
4,0,15.0,2,57720.0,10
23,2,12.0,2,108126.0,9
23,3,17.0,0,49944.0,6
4,0,20.0,0,43980.0,6
35,1,4.0,0,94359.0,6
2,1,3.0,0,36324.0,6
23,0,12.0,0,3000.0,6
4,1,18.0,0,23364.0,6
18,2,4.0,0,28105.0,6
35,1,5.0,0,55582.0,6
35,2,7.0,0,65922.0,7
13,2,25.0,0,41693.0,2
32,0,4.0,0,75624.0,6
28,0,8.0,0,47184.0,9
4,0,19.0,0,21996.0,6
0,1,22.0,0,22706.0,6
16,2,1.0,0,36753.0,6
11,2,11.0,0,81074.0,3
4,0,4.0,0,13740.0,6
18,1,6.0,0,32429.0,6
7,2,10.0,0,44688.0,6
4,1,9.0,0,8244.0,6
7,0,3.0,0,26496.0,9
6,1,7.0,0,57480.0,6
6,1,4.0,0,52942.0,6
6,0,20.0,0,98321.0,6
25,2,3.0,0,41004.0,5
4,1,17.0,0,27492.0,6
0,3,17.0,0,21408.0,6
6,0,1.0,0,42202.0,6
34,2,7.0,0,34260.0,6
35,0,0.5,0,41040.0,4
4,0,4.0,0,28860.0,9
35,1,13.0,0,32315.0,8
23,0,6.0,0,25824.0,9
7,0,5.0,0,21828.0,6
32,2,4.0,0,70752.0,6
35,1,21.0,2,129250.0,6
23,0,3.0,0,98772.0,2
28,0,14.0,0,67944.0,6
30,0,2.0,2,22704.0,2
23,0,2.0,0,8772.0,6
10,2,0.5,0,33732.0,6
36,0,5.0,0,95000.0,9
36,1,19.0,0,65000.0,9
22,0,12.0,0,86316.0,6
11,1,12.0,0,86478.0,6
22,0,6.0,0,86316.0,6
6,1,11.0,0,52942.0,6
4,0,8.0,0,10992.0,6
11,0,5.0,0,70264.0,8
35,1,21.0,0,77556.0,5
35,0,4.0,0,50411.0,3
25,2,4.0,0,48600.0,5
11,0,4.0,0,70264.0,6
32,2,0.5,0,91484.0,6
16,2,7.0,0,71237.0,6
31,2,3.0,2,85908.0,6
36,2,5.0,0,87000.0,6
23,0,8.0,0,28368.0,6
35,0,8.0,0,71093.0,6
4,2,12.0,0,19236.0,9
10,2,17.0,0,129718.0,6
19,0,7.0,0,14220.0,6
36,0,15.0,0,250000.0,6
36,0,15.0,0,95000.0,6
36,1,6.0,0,93500.0,2
36,1,30.0,0,130000.0,6
11,2,7.0,0,48644.0,6
36,1,30.0,0,75000.0,6
23,2,15.0,1,20700.0,6
6,0,25.0,0,66556.0,6
36,1,20.0,0,120000.0,6
36,0,4.0,0,108000.0,6
6,0,14.0,0,57480.0,6
6,2,3.0,0,56723.0,6
6,0,35.0,0,139918.0,6
36,0,8.0,0,117000.0,4
36,1,6.0,0,59516.0,10
6,0,6.0,0,90758.0,6
36,0,4.0,0,130000.0,9
25,2,16.0,2,48600.0,9
0,0,5.0,0,9924.0,3
35,0,2.0,0,51704.0,6
10,0,2.0,0,28536.0,7
23,0,20.0,2,18156.0,6
31,0,23.0,0,65052.0,5
36,0,23.0,0,132900.0,2
6,0,13.0,0,66556.0,6
36,0,10.0,0,105000.0,6
36,1,2.0,0,44000.0,4
36,2,14.0,0,152900.0,6
31,2,27.0,0,69348.0,6
6,2,2.0,0,60505.0,3
18,0,12.0,0,43515.0,6
29,3,4.0,0,100074.0,1
17,2,7.0,0,141774.0,6
23,1,7.0,0,48644.0,5
36,0,28.0,0,114000.0,6
36,0,20.0,0,85000.0,6
35,0,11.0,0,129259.0,6
6,0,0.5,0,56723.0,6
14,2,1.0,0,5585.0,6
30,0,13.0,0,12972.0,7
36,2,36.0,0,180000.0,6
6,1,8.0,0,34034.0,6
36,0,17.0,0,110000.0,6
36,0,3.0,0,120000.0,6
36,0,2.0,0,119000.0,6
18,0,8.0,0,43239.0,9
31,0,2.0,0,48480.0,9
6,1,4.0,0,54455.0,3
0,1,12.0,0,10116.0,6
6,0,22.0,0,69581.0,6
18,2,5.0,0,32429.0,6
23,0,3.0,0,30000.0,6
36,0,3.0,0,55000.0,6
36,2,7.0,0,110000.0,3
10,2,0.5,0,32424.0,6
14,2,4.0,0,11867.0,6
36,0,2.0,0,50000.0,7
36,2,3.0,0,200000.0,5
36,0,23.0,0,180000.0,3
29,0,3.0,0,40032.0,6
36,0,16.0,0,87500.0,6
23,1,12.0,2,48000.0,6
36,0,12.0,0,100000.0,6
35,0,3.0,2,180963.0,5
36,1,5.0,0,65000.0,9
36,0,27.0,0,215000.0,6
35,1,5.0,0,34900.0,9
23,1,10.0,0,43392.0,5
3,3,6.0,0,44748.0,6
27,2,6.0,2,81420.0,6
36,0,25.0,0,110000.0,9
32,2,20.0,0,106116.0,5
14,0,2.0,0,23735.0,6
35,0,1.0,0,28437.0,6
36,3,4.0,0,150000.0,2
36,3,0.5,0,72500.0,4
6,0,9.0,2,9681.0,6
36,1,5.0,0,65000.0,10
4,0,8.0,0,35736.0,9
36,0,10.0,0,80000.0,6
15,2,7.0,0,19956.0,5
36,0,25.0,0,78000.0,6
6,2,7.0,0,94539.0,6
36,1,19.0,0,70000.0,3
6,0,9.0,0,102102.0,6
36,0,2.0,0,55000.0,6
11,2,10.0,0,75669.0,6
36,0,10.0,0,100000.0,5
36,0,21.0,0,170000.0,6
36,1,11.0,0,68000.0,9
36,0,25.0,0,120000.0,6
36,1,4.0,0,105000.0,8
36,1,25.0,2,100000.0,8
6,0,25.0,0,173952.0,6
6,0,19.0,0,78657.0,5
13,1,5.0,0,23088.0,6
36,0,12.0,0,128000.0,6
14,0,4.0,0,134028.0,6
36,0,3.0,0,81000.0,6
36,0,5.0,0,82000.0,9
23,1,11.0,0,71340.0,6
6,0,6.0,0,69581.0,6
36,0,4.0,0,109000.0,6
36,0,4.0,0,100000.0,6
36,1,1.0,1,11250.0,6
36,0,12.0,0,130000.0,2
35,0,0.5,0,45241.0,7
35,0,4.0,0,42656.0,9
6,0,3.0,0,50673.0,6
36,2,39.0,0,79000.0,9
36,2,11.0,0,235000.0,6
36,2,10.0,0,97000.0,6
13,2,5.0,0,36564.0,3
6,2,2.0,0,94539.0,6
36,0,6.0,0,98440.0,6
20,0,33.0,0,64859.0,3
19,0,1.0,0,18156.0,6
36,0,3.0,0,120000.0,6
36,2,11.0,0,98000.0,6
36,2,5.0,0,113000.0,6
36,0,10.0,0,120000.0,6
36,0,22.0,0,150000.0,7
33,0,11.0,0,32052.0,6
12,0,24.0,0,71345.0,6
36,0,22.0,0,110000.0,5
19,3,1.0,0,12924.0,9
36,0,18.0,2,200000.0,6
6,2,10.0,0,94539.0,6
11,1,0.5,0,7788.0,6
36,0,16.0,0,117000.0,6
14,0,10.0,0,3421.0,6
4,1,1.0,0,5220.0,9
36,0,2.0,0,112000.0,6
36,0,29.0,0,110000.0,2
10,1,2.0,0,29186.0,6
36,1,21.0,0,81000.0,6
0,0,5.0,0,9732.0,6
4,1,2.0,0,6876.0,9
6,0,1.0,0,31765.0,6
14,0,3.0,0,13719.0,6
6,0,25.0,0,80547.0,3
36,0,29.0,1,86000.0,6
36,0,18.0,0,113500.0,6
0,0,20.0,0,25296.0,6
36,2,5.0,0,85000.0,5
36,0,19.0,0,129000.0,6
36,0,1.0,0,45000.0,6
36,0,2.0,0,65000.0,6
14,0,3.0,0,4104.0,6
10,2,22.0,0,108098.0,9
36,1,2.0,0,80000.0,8
36,0,0.5,0,65000.0,6
27,2,15.0,0,48852.0,6
17,0,17.0,0,108564.0,3
23,3,3.0,0,24648.0,5
11,2,1.0,0,54049.0,5
17,0,22.0,0,63036.0,4
36,0,10.0,0,85000.0,7
36,1,17.0,0,143000.0,9
36,0,18.0,0,154000.0,2
36,0,3.0,0,82000.0,9
6,1,8.0,0,90758.0,9
30,0,23.0,0,69183.0,6
6,2,3.0,0,56723.0,6
36,0,11.0,0,125000.0,6
0,0,2.0,0,9732.0,3
11,2,3.0,0,51888.0,6
36,0,17.0,0,120000.0,6
3,3,4.0,0,58368.0,3
36,1,16.0,0,90000.0,9
23,0,21.0,0,35616.0,6
6,0,38.0,0,75631.0,6
36,1,42.0,0,100000.0,6
35,0,3.0,0,44724.0,3
36,1,4.0,0,250000.0,3
32,2,23.0,2,219564.0,6
36,1,5.0,0,125000.0,7
36,0,1.0,0,140000.0,6
36,0,33.0,0,100000.0,6
36,0,5.0,0,125000.0,4
36,0,15.0,0,215000.0,6
25,2,7.0,0,54675.0,5
23,0,8.0,2,46116.0,6
36,0,10.0,0,125000.0,6
6,2,6.0,0,56723.0,6
21,1,12.0,0,76668.0,6
36,1,14.0,0,106000.0,10
4,1,4.0,0,8244.0,6
36,1,15.0,0,68000.0,5
6,2,4.0,0,79413.0,6
28,3,11.0,2,75000.0,5
36,0,5.0,0,72000.0,4
27,0,10.0,0,54276.0,6
36,0,7.0,0,140000.0,9
36,2,9.0,0,163000.0,6
10,2,9.0,1,24648.0,6
36,0,3.0,0,154000.0,2
35,1,26.0,2,161550.0,6
36,3,10.0,0,130000.0,3
36,0,8.0,0,130000.0,6
36,0,14.0,0,110000.0,6
36,1,4.0,1,35000.0,6
11,3,24.0,0,140527.0,3
23,1,6.0,0,43239.0,9
6,0,3.0,0,60505.0,6
5,0,11.0,0,39780.0,6
36,2,22.0,0,140000.0,6
36,2,2.0,0,72000.0,6
31,0,25.0,0,67500.0,6
30,2,8.0,0,59454.0,5
36,1,8.0,0,64000.0,5
36,3,5.0,0,60000.0,3
4,0,3.0,0,13740.0,10
23,0,2.0,2,3288.0,3
23,0,6.0,0,11304.0,6
36,0,1.0,1,44000.0,6
27,0,0.5,1,6108.0,6
20,2,6.0,0,56211.0,6
36,1,5.0,0,55825.0,6
36,2,11.0,0,110000.0,6
36,0,40.0,0,95000.0,6
36,0,7.0,2,160000.0,6
14,1,5.0,0,13962.0,6
36,0,1.0,0,200000.0,6
36,2,10.0,0,120000.0,2
32,0,16.0,1,108564.0,6
36,1,16.0,0,120000.0,6
36,0,3.0,0,55000.0,6
36,0,21.0,0,199000.0,9
36,0,15.0,0,160000.0,10
36,3,6.0,0,200000.0,3
36,0,12.0,0,155000.0,6
36,3,25.0,0,155000.0,3
10,3,6.0,0,40537.0,6
36,2,4.0,0,36000.0,6
23,0,10.0,2,6996.0,6
32,1,5.0,1,91488.0,6
14,2,3.0,0,4188.0,6
36,0,36.0,0,180000.0,6
36,1,2.0,0,80000.0,6
36,2,3.0,0,86000.0,4
25,1,9.0,0,30372.0,6
36,2,4.0,0,115000.0,2
25,0,10.0,0,51636.0,6
36,2,38.0,0,250000.0,6
36,2,17.0,0,140000.0,5
6,2,0.5,0,41597.0,6
36,0,0.5,0,86000.0,6
36,0,14.0,2,120000.0,10
36,1,13.0,0,153000.0,2
23,0,5.0,0,3300.0,6
36,0,12.0,0,192000.0,9
4,1,4.0,0,6876.0,6
36,0,9.0,0,215000.0,6
36,0,4.0,0,92500.0,6
6,2,18.0,0,86976.0,5
36,2,16.0,0,99300.0,9
6,0,6.0,1,43866.0,4
23,1,0.5,0,98880.0,6
36,2,11.0,0,127500.0,6
6,0,14.0,0,68068.0,6
36,2,17.0,0,125000.0,6
35,0,37.0,2,168037.0,5
36,0,3.0,0,70710.0,6
36,0,20.0,0,130000.0,6
30,1,1.0,0,20539.0,6
4,2,17.0,0,35736.0,6
23,1,30.0,0,37896.0,5
18,0,12.0,0,43239.0,6
25,2,6.0,2,60744.0,4
10,2,7.0,0,38915.0,6
36,2,4.0,0,70400.0,3
8,2,5.0,0,92916.0,6
4,2,10.0,0,14292.0,1
36,0,1.0,0,60000.0,4
36,1,1.0,0,52000.0,6
36,2,5.0,0,173000.0,5
36,0,5.0,0,133000.0,6
10,2,4.0,0,48644.0,6
4,0,18.0,0,24510.0,6
36,0,5.0,0,80000.0,6
31,2,20.0,2,104316.0,6
2,2,2.0,0,55677.0,6
36,2,4.0,0,145000.0,6
36,0,3.0,0,120000.0,6
36,1,27.0,0,102407.0,8
27,0,4.0,0,21708.0,6
36,1,18.0,0,121500.0,6
6,1,15.0,0,60505.0,6
36,0,6.0,0,170000.0,6
33,2,16.0,0,19728.0,5
25,0,3.0,2,21264.0,1
36,3,15.0,2,65000.0,5
25,2,10.0,0,44040.0,5
25,2,15.0,2,121500.0,6
6,1,21.0,0,45379.0,6
36,0,38.0,0,150000.0,4
6,0,2.0,0,68068.0,6
6,1,12.0,0,124792.0,6
36,0,6.0,0,85000.0,6
36,1,8.0,0,75000.0,8
10,2,10.0,0,37620.0,3
27,2,5.0,0,27144.0,6
21,0,0.5,0,33862.0,6
25,2,10.0,0,33408.0,6
6,0,4.0,0,90758.0,6
9,0,7.0,0,41508.0,9
31,0,2.0,0,50928.0,6
36,0,11.0,0,130000.0,6
36,3,30.0,0,209000.0,6
36,2,9.0,0,250000.0,6
36,0,24.0,0,80000.0,7
9,0,4.0,0,58368.0,6
36,2,17.0,0,88000.0,6
36,0,6.0,0,74900.0,2
6,0,3.0,0,94539.0,5
12,2,5.0,0,11676.0,6
36,0,5.0,0,175000.0,4
4,0,2.0,0,13740.0,5
36,0,7.0,0,106000.0,9
23,0,8.0,0,26136.0,5
36,0,22.0,0,51000.0,10
23,3,7.0,0,11917.0,7
35,0,6.0,0,49119.0,6
36,0,9.0,0,100000.0,9
36,0,23.0,0,145000.0,6
36,0,12.0,0,185000.0,6
36,2,13.0,0,93500.0,6
23,1,15.0,0,120000.0,6
36,0,3.0,0,85500.0,6
31,0,12.0,0,67500.0,9
36,0,15.0,0,135000.0,6
10,2,2.0,0,47563.0,6
36,0,11.0,0,130000.0,6
30,2,5.0,0,33510.0,10
36,0,3.0,0,109000.0,6
11,2,3.0,0,39996.0,9
21,0,8.0,0,63890.0,9
4,2,5.0,0,6348.0,5
36,0,15.0,0,140000.0,6
23,2,3.0,0,25944.0,5
36,0,3.0,0,65000.0,6
25,1,8.0,0,13668.0,6
36,0,4.0,0,45000.0,6
35,2,4.0,0,90482.0,3
6,1,1.0,2,41597.0,6
11,0,8.0,0,81074.0,6
19,0,4.0,0,7752.0,6
20,0,5.0,0,45396.0,6
31,1,15.0,0,79776.0,6
36,0,26.0,2,45000.0,3
36,0,7.0,0,80000.0,6
20,2,3.0,0,48644.0,6
36,0,5.0,0,150000.0,6
9,2,7.0,0,57292.0,6
36,0,3.0,1,24000.0,6
36,0,21.0,2,3180.0,6
36,2,2.0,0,85000.0,6
20,2,23.0,0,88640.0,6
10,2,20.0,0,75669.0,9
10,0,3.0,0,45396.0,5
36,2,6.0,0,140000.0,5
0,0,14.0,0,17520.0,6
36,1,5.0,0,84000.0,6
36,3,6.0,0,64000.0,3
36,0,24.0,0,115960.0,6
36,0,6.0,0,160000.0,6
36,0,19.0,0,180000.0,9
10,2,8.0,0,68102.0,5
23,2,6.0,0,68844.0,6
25,0,5.0,2,35437.0,6
6,0,4.0,0,128573.0,6
36,1,10.0,0,192000.0,6
6,0,8.0,2,105884.0,6
36,1,26.0,0,165000.0,6
25,2,6.0,0,33408.0,6
23,2,17.0,0,54049.0,6
35,2,30.0,0,116333.0,6
36,0,26.0,0,200000.0,6
1,2,2.0,0,53715.0,6
6,1,7.0,2,50000.0,6
10,2,20.0,0,82155.0,9
36,0,0.5,0,63250.0,3
11,0,6.0,1,61616.0,3
23,2,1.0,0,5520.0,6
35,0,2.0,0,38778.0,6
4,2,22.0,0,45814.0,6
11,0,1.0,0,98727.0,6
35,0,5.0,0,84019.0,6
36,0,27.0,0,175000.0,2
6,0,12.0,0,86976.0,4
22,0,2.0,0,49200.0,9
11,2,13.0,0,75669.0,6
21,0,3.0,0,44723.0,6
36,2,3.0,0,100000.0,6
36,0,10.0,0,55000.0,6
10,2,2.0,0,41077.0,6
11,0,15.0,0,67508.0,6
23,0,4.0,0,14820.0,6
21,3,7.0,2,72000.0,1
35,2,7.0,0,69800.0,6
36,0,15.0,0,140000.0,6
25,1,8.0,2,66719.0,6
36,0,10.0,0,86000.0,6
36,0,5.0,0,110000.0,10
35,2,2.0,0,54289.0,6
31,0,25.0,0,61368.0,5
36,0,17.0,0,96000.0,3
36,0,6.0,0,100000.0,6
30,1,4.0,0,24863.0,10
20,1,0.5,1,22056.0,10
19,0,4.0,0,24564.0,6
36,0,8.0,0,90000.0,6
4,0,10.0,0,26112.0,9
36,1,13.0,0,130000.0,8
35,0,4.0,0,34900.0,6
6,1,0.5,0,26050.0,6
36,0,15.0,0,250000.0,6
11,2,3.0,0,63778.0,6
36,1,5.0,0,84000.0,6
18,2,11.0,0,37834.0,6
36,1,9.0,0,105000.0,6
36,0,0.5,0,44000.0,7
19,0,6.0,0,24960.0,6
10,2,0.5,0,33510.0,7
35,2,38.0,2,62040.0,6
36,0,10.0,0,138000.0,5
36,1,8.0,0,140000.0,10
36,0,20.0,0,135000.0,4
36,1,5.0,0,101000.0,8
10,3,10.0,0,57292.0,6
21,1,47.0,0,77946.0,5
36,0,15.0,0,140000.0,6
11,2,23.0,0,86472.0,6
36,3,4.0,0,120000.0,6
36,3,22.0,0,170000.0,3
11,2,3.0,0,63778.0,6
6,1,6.0,0,86976.0,6
6,1,12.0,0,60505.0,9
36,1,1.0,0,47000.0,10
8,0,7.0,0,96912.0,6
20,0,11.0,2,54049.0,6
10,2,3.0,2,162150.0,6
36,2,45.0,2,35000.0,3
36,2,37.0,0,105000.0,6
8,0,37.0,0,121572.0,5
35,0,13.0,0,71093.0,6
36,0,6.0,0,160000.0,6
1,0,8.0,0,80172.0,9
4,2,3.0,0,17868.0,6
36,0,3.0,0,120000.0,6
1,0,22.0,0,50107.0,6
35,0,33.0,0,91774.0,2
36,2,18.0,0,142000.0,6
36,2,25.0,0,125000.0,3
36,0,4.0,0,90000.0,6
21,1,42.0,2,138000.0,6
36,2,2.0,0,65000.0,6
21,0,7.0,0,69001.0,6
36,3,20.0,0,75000.0,2
1,2,15.0,0,133619.0,6
6,2,12.0,2,71850.0,9
6,1,7.0,0,90758.0,6
23,2,14.0,0,129088.0,6
13,1,20.0,2,38484.0,6
35,2,9.0,0,55646.0,6
23,0,35.0,0,75264.0,6
21,3,33.0,0,37056.0,6
0,2,3.0,2,3888.0,9
36,1,16.0,2,62000.0,2
1,0,24.0,0,102887.0,6
26,1,5.0,0,58368.0,9
1,0,6.0,2,33400.0,6
1,0,25.0,2,120257.0,2
6,2,4.0,0,34034.0,6
1,1,12.0,0,75495.0,6
36,1,27.0,0,90000.0,2
36,0,14.0,0,105000.0,10
1,0,11.0,0,93533.0,6
23,0,6.0,0,56788.0,6
23,2,8.0,0,80000.0,6
36,0,3.0,0,70000.0,2
13,2,4.0,0,76968.0,6
36,2,5.0,0,110000.0,6
1,0,18.0,0,104891.0,6
17,2,30.0,2,70044.0,3
36,2,12.0,0,250000.0,6
1,0,20.0,0,107229.0,6
23,0,0.5,0,20124.0,6
23,2,3.0,0,32376.0,6
36,0,0.5,0,85000.0,6
36,0,4.0,0,150000.0,6
21,0,12.0,0,76668.0,6
36,0,2.0,0,75000.0,6
14,2,10.0,0,16754.0,6
23,0,6.0,0,11304.0,6
23,0,16.0,0,143431.0,5
23,1,18.0,0,86064.0,8
14,0,8.0,0,7679.0,6
36,0,20.0,0,115000.0,6
36,0,10.0,0,108000.0,6
14,0,13.0,0,29320.0,6
36,0,22.0,0,219000.0,7
1,0,8.0,0,86853.0,6
36,0,21.0,0,151000.0,6
36,0,15.0,0,100000.0,6
36,0,7.0,0,90000.0,6
23,0,16.0,0,94572.0,6
36,2,3.0,0,30000.0,3
6,1,12.0,2,60505.0,9
1,1,4.0,0,65007.0,9
36,0,15.0,0,120000.0,6
36,0,28.0,0,160000.0,3
23,0,6.0,0,116896.0,6
36,0,20.0,0,115000.0,6
36,3,5.0,0,70000.0,3
36,0,17.0,0,120000.0,6
1,0,17.0,0,76831.0,6
36,0,28.0,0,155000.0,2
14,0,6.0,0,16752.0,5
23,1,5.0,0,13548.0,9
4,2,20.0,0,28860.0,10
36,2,18.0,0,100000.0,6
14,2,11.0,0,18150.0,6
23,2,5.0,1,29827.0,6
36,3,20.0,0,180000.0,6
23,0,0.5,0,10092.0,6
6,1,9.0,0,4235.0,6
36,0,38.0,0,154000.0,5
36,0,1.0,0,120000.0,6
6,0,6.0,0,79413.0,6
6,0,16.0,0,94539.0,9
23,2,9.0,0,51966.0,6
36,0,2.0,0,120000.0,5
6,2,8.0,0,173952.0,3
14,0,2.0,0,50268.0,6
36,1,4.0,0,100000.0,9
21,0,13.0,2,15334.0,9
23,2,15.0,0,121199.0,6
36,0,3.0,0,172000.0,6
14,0,2.0,0,2844.0,6
23,0,9.0,0,74641.0,6
23,1,7.0,0,72072.0,10
36,3,11.0,0,136000.0,5
23,0,5.0,2,6360.0,5
6,1,7.0,0,77144.0,6
23,0,6.0,0,28824.0,5
23,0,3.0,0,11856.0,6
23,0,0.5,2,31464.0,6
36,0,7.0,0,225000.0,6
36,3,5.0,0,170000.0,3
